,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000099797,ENSG00000099797,694.942057697151,-0.0261133035016941,0.104904982141363,-0.248923387323067,0.803420044122221,0.93749877249642
ENSG00000099800,ENSG00000099800,483.299656759421,0.179038687036505,0.193127821660328,0.927047617983273,0.353901811317906,0.656607787199552
ENSG00000099804,ENSG00000099804,621.732247907976,-0.0209641583161609,0.13371866187666,-0.156778104282092,0.875419729687116,0.9640711563741
ENSG00000099810,ENSG00000099810,663.723518408444,0.174385830611829,0.131818545438183,1.32292334156886,0.185860872119882,0.460848544246171
ENSG00000099812,ENSG00000099812,2.72138253269228,-0.0893424852752203,1.10456099250312,-0.0808850628273185,0.935533359176388,NA
ENSG00000099814,ENSG00000099814,894.653394935629,-0.0280868213519367,0.150570213583465,-0.186536371859282,0.852024158745291,0.957375763080495
ENSG00000099817,ENSG00000099817,2726.17147395163,-0.0868044862585433,0.0907978266274206,-0.956019427807853,0.33906241924288,0.644627208063447
ENSG00000099821,ENSG00000099821,509.593872849874,0.341467993391401,0.198813279590167,1.71753111308913,0.0858821746887133,0.286747252129754
ENSG00000099822,ENSG00000099822,46.9782809082648,0.571792053216037,0.285979882858314,1.99941355140468,0.0455636268975493,0.187873980224172
ENSG00000099834,ENSG00000099834,2.15996725204797,-0.757549670660281,1.248293337754,-0.606868311917219,0.543938309076815,NA
ENSG00000099840,ENSG00000099840,39.8817535498606,1.1740572037119,0.335033700024207,3.50429584733436,0.00045781644280644,0.00559163711798672
ENSG00000099849,ENSG00000099849,41.6031871944642,1.34381589891079,0.332034909511602,4.04721268883277,5.18311419354719e-05,0.000898149478961924
ENSG00000099860,ENSG00000099860,373.609719689536,1.41592448731237,0.167727769494338,8.44180120907267,3.12484473849458e-17,5.70190042945788e-15
ENSG00000099864,ENSG00000099864,2041.35291751076,0.0742275146350957,0.6257442431286,0.11862276872732,0.905574225879785,0.973707595711265
ENSG00000099866,ENSG00000099866,9.87148027884897,0.164311625291623,0.569045978417317,0.288749295353289,0.772773236398015,NA
ENSG00000099875,ENSG00000099875,1577.32606936254,0.33384706305914,0.18293551134476,1.82494399586515,0.0680094810833496,0.247006354665115
ENSG00000099889,ENSG00000099889,202.186647108687,-0.407328633663538,0.235845498923801,-1.72709945927414,0.084149802712342,0.283399769196891
ENSG00000099899,ENSG00000099899,494.739718405583,-0.215631941327556,0.14479517120642,-1.48922052808067,0.136429306874411,0.382703130049709
ENSG00000099901,ENSG00000099901,557.336412120634,-0.0392187073705573,0.131537445270923,-0.298156219240687,0.76558393489012,0.922255446602014
ENSG00000099904,ENSG00000099904,1105.51069828367,0.31907156422159,0.116542039115922,2.73782376421452,0.00618472091227817,0.0445128077431929
ENSG00000099910,ENSG00000099910,481.311306627097,-0.143049738208669,0.121852629027776,-1.17395692936638,0.240412277785745,0.533165509794742
ENSG00000099917,ENSG00000099917,1880.16701005524,0.0831680501076863,0.0826671355003573,1.00605941652988,0.314386989317862,0.618523116812032
ENSG00000099937,ENSG00000099937,0.519842448815064,0.305286042036218,3.09573139417235,0.0986151584762533,0.921443833966419,NA
ENSG00000099940,ENSG00000099940,993.571111248341,-0.242346063576239,0.143021727869368,-1.69447025418118,0.0901759594488971,0.296636599881309
ENSG00000099942,ENSG00000099942,1455.53664434888,0.0606559831858563,0.100094746534318,0.605985681426948,0.544524261394948,0.799963133070762
ENSG00000099949,ENSG00000099949,1583.14511087276,0.225447761219996,0.168560835296545,1.33748602291494,0.181064041644624,0.45266010411156
ENSG00000099953,ENSG00000099953,137.167962129132,-0.55132709056178,0.200217147858101,-2.75364571146782,0.00589355287499012,0.0429744141991937
ENSG00000099954,ENSG00000099954,5.0569818613636,0.118951689326353,0.782619891271644,0.151991650931685,0.879193520736471,NA
ENSG00000099956,ENSG00000099956,452.442825261528,-0.318723043228543,0.192171205992747,-1.65853693628052,0.097209138666177,0.311847575746505
ENSG00000099957,ENSG00000099957,70.0946483509306,-0.210912142878521,0.550779893691679,-0.382933627923223,0.701768976854567,0.893013427123576
ENSG00000099958,ENSG00000099958,1.29636019801273,-0.796631279053931,1.58562951199764,-0.502406945018514,0.615381294733929,NA
ENSG00000099960,ENSG00000099960,11.6519219706376,-0.379938158001958,0.602995293460998,-0.630084781957809,0.528639115764282,0.78792742934267
ENSG00000099968,ENSG00000099968,1379.70016746433,-0.0271328297750809,0.170099807967213,-0.159511231078584,0.873266110485636,0.96396331707799
ENSG00000099974,ENSG00000099974,28.3912380938036,0.498716599270591,0.326532699719255,1.52730982134217,0.126683988423093,0.366360321685649
ENSG00000099977,ENSG00000099977,247.82821374332,0.339405222093731,0.184729349740648,1.83731076068985,0.066164032242619,0.242620826122021
ENSG00000099984,ENSG00000099984,14.0116712371593,0.660514128410306,1.22374016462797,0.539750306071803,0.589369241961843,0.830016474754706
ENSG00000099985,ENSG00000099985,0.136165139327573,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
ENSG00000099991,ENSG00000099991,1717.18711285841,0.695070322363615,0.179538263866264,3.87143279318643,0.000108197490280475,0.00170337940779396
ENSG00000099992,ENSG00000099992,373.419497905486,0.338249051996203,0.177478355898651,1.90586085995388,0.0566682603209693,0.219274604640031
ENSG00000099994,ENSG00000099994,70.0089959503883,0.649214735415621,0.774712298603088,0.838007524323861,0.402026477631644,0.699447559302844
ENSG00000099995,ENSG00000099995,2004.52640008915,0.0887803807179314,0.11074344674955,0.80167615623082,0.42274031183845,0.715272262629129
ENSG00000099998,ENSG00000099998,528.808902141163,2.30940077219518,0.867967165060269,2.66070061767235,0.00779782576861484,0.0533174136639602
ENSG00000099999,ENSG00000099999,305.58588907078,-0.100398487892828,0.121128702876883,-0.828857946203504,0.407184794258553,0.703805636267453
ENSG00000100003,ENSG00000100003,243.938715714937,0.622287858443228,0.271752954787917,2.28990282342607,0.0220269505356878,0.113468763898977
ENSG00000100012,ENSG00000100012,1.69482138701796,-0.275180151423172,1.20758556705268,-0.22787631695102,0.819742394705449,NA
ENSG00000100014,ENSG00000100014,2449.27605392276,0.342060588852443,0.140391853268777,2.43647035699127,0.014831385016477,0.0861608462119461
ENSG00000100023,ENSG00000100023,901.909538391522,-0.11417299149625,0.118787933140933,-0.961149743726849,0.336476881283726,0.641582854982883
ENSG00000100024,ENSG00000100024,9.79424011357981,0.329187035104298,0.771896025142982,0.426465513983338,0.669768671892868,NA
ENSG00000100027,ENSG00000100027,108.244895292962,0.45295434458393,0.35157162985997,1.28837001086903,0.19761719281382,0.475745093811049
ENSG00000100028,ENSG00000100028,776.465100983661,-0.142751245301627,0.162310784555653,-0.879493286243592,0.379133871753133,0.678000057586634
ENSG00000100029,ENSG00000100029,1164.07390540952,0.0981243092592625,0.122706339241099,0.799667807434656,0.42390328950007,0.716065690290224
ENSG00000100030,ENSG00000100030,3202.10411834884,0.0143808296934655,0.105770230932469,0.13596292233348,0.891850592407396,0.968182569697333
ENSG00000100031,ENSG00000100031,55.496354660587,0.237916421606982,0.461420791834848,0.515617037240353,0.606121908580629,0.841275549209622
ENSG00000100033,ENSG00000100033,55.0214985454832,3.94350769169017,0.624099700885879,6.31871427929311,2.63748397551188e-10,1.66436228371364e-08
ENSG00000100034,ENSG00000100034,1145.35012852271,-0.295683142123269,0.162577236142577,-1.81872412853642,0.0689535286622001,0.249474723265414
ENSG00000100036,ENSG00000100036,101.211389434918,0.410492005332677,0.248722064575002,1.65040446264426,0.0988602389835141,0.315141721617622
ENSG00000100038,ENSG00000100038,373.155907980384,0.217673037034385,0.218791394948566,0.994888473952811,0.319790509295573,0.624529627760342
ENSG00000100053,ENSG00000100053,0,NA,NA,NA,NA,NA
ENSG00000100055,ENSG00000100055,2.86446347103096,-1.7227096027617,1.13121372837221,-1.52288604668956,0.127787217274692,NA
ENSG00000100056,ENSG00000100056,338.288050139077,0.079993548898048,0.113654799477709,0.703829044313582,0.481539243815789,0.757096525158534
ENSG00000100058,ENSG00000100058,201.149842060402,-0.0660631566493274,0.339299707937788,-0.194704431226449,0.845624342688402,0.95517942806268
ENSG00000100060,ENSG00000100060,0,NA,NA,NA,NA,NA
ENSG00000100065,ENSG00000100065,75.0458708255338,-0.348203905652095,0.26313131416543,-1.32330850380346,0.185732804883062,0.460606407393807
ENSG00000100068,ENSG00000100068,33.2922507421545,-0.0177000709202946,0.568007323484558,-0.0311616949086323,0.975140588102798,0.992679990044005
ENSG00000100075,ENSG00000100075,1163.62220823447,0.290792271770235,0.134489391968707,2.16219485799964,0.030603159729918,0.143511462246455
ENSG00000100077,ENSG00000100077,96.4602292999239,-0.349204714212286,0.377180951057393,-0.925828075976057,0.354535333972258,0.656759325371208
ENSG00000100078,ENSG00000100078,0.594133418774701,-1.51245691149299,2.38603082394507,-0.633879871255096,0.526159222806218,NA
ENSG00000100079,ENSG00000100079,12.2065848859958,0.140351119908402,0.51551671271313,0.272253287715433,0.785427270988136,0.930237000625695
ENSG00000100083,ENSG00000100083,721.416006950981,-0.125068459364003,0.1227035948368,-1.01927298487341,0.308073385621974,0.611343216096015
ENSG00000100084,ENSG00000100084,892.949208948618,0.121952307276061,0.0895054253538868,1.36251301855598,0.173036038468,0.441109375963283
ENSG00000100092,ENSG00000100092,153.00336722171,-0.645353363476749,0.188326229745778,-3.42678427932165,0.000610774072207715,0.00699181657111553
ENSG00000100095,ENSG00000100095,0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
ENSG00000100097,ENSG00000100097,17263.2691331755,-0.160361876272893,0.0969302541935801,-1.65440478421353,0.0980452950557444,0.313732515026252
ENSG00000100099,ENSG00000100099,645.596381727911,-0.446157442736949,0.121353296985707,-3.67651686290399,0.00023644023260905,0.00322022241264754
ENSG00000100100,ENSG00000100100,2564.77495900914,0.0558449270599713,0.211160709298424,0.264466468433047,0.791420499553707,0.932477319569075
ENSG00000100101,ENSG00000100101,0,NA,NA,NA,NA,NA
ENSG00000100104,ENSG00000100104,274.46642507163,0.0344923912672196,0.203784007242048,0.169259559344374,0.865592483937396,0.961593058698149
ENSG00000100105,ENSG00000100105,387.306974637496,-0.224148710457609,0.149740556177771,-1.49691383669967,0.134415679390697,0.379092265246202
ENSG00000100106,ENSG00000100106,5238.38162363059,-0.452059748592964,0.173643009875024,-2.60338581390823,0.00923080107443836,0.0606246670738808
ENSG00000100109,ENSG00000100109,707.795385381829,0.0822068102905218,0.128690743190359,0.638793500235847,0.522957277194659,0.78465067665155
ENSG00000100116,ENSG00000100116,123.036378124383,0.646451969855533,0.171541648596187,3.76848406871321,0.000164241965437796,0.00240565238545012
ENSG00000100121,ENSG00000100121,1.84200058753116,0.85334438037048,1.34865957392738,0.632735196388728,0.526906581549058,NA
ENSG00000100122,ENSG00000100122,0.824840651416749,-1.13918774962644,2.33327402989274,-0.488235730150739,0.625382878971136,NA
ENSG00000100124,ENSG00000100124,240.093482765782,0.251785813534863,0.144913067183396,1.73749557875422,0.0822997337411029,0.279252226945835
ENSG00000100129,ENSG00000100129,7029.74155905603,-0.0113959930430674,0.168203193498491,-0.0677513476768185,0.945983573645633,0.986132102848657
ENSG00000100138,ENSG00000100138,1166.37006393345,0.0689253681923212,0.14984510426534,0.459977444910519,0.645532410189937,0.863252851449761
ENSG00000100139,ENSG00000100139,707.433057272221,-0.0845130347563837,0.230948339610729,-0.365939131230964,0.71441049600174,0.899586234721408
ENSG00000100142,ENSG00000100142,437.941992619122,0.251005070550858,0.130988039196294,1.91624420130995,0.0553340195715704,0.215110947508171
ENSG00000100146,ENSG00000100146,0.719393590452457,-0.643512463319563,2.35624215929383,-0.273109646553657,0.784768931643549,NA
ENSG00000100147,ENSG00000100147,39.3135974997276,-0.395851906149393,0.284229207936833,-1.39272071657522,0.16370426147026,0.426574622697806
ENSG00000100150,ENSG00000100150,226.580338902246,-0.370881025960136,0.35782973065278,-1.03647347939353,0.299981305764538,0.602922379086698
ENSG00000100151,ENSG00000100151,79.4424328218599,0.0266739877976785,0.308796688334153,0.0863804205335722,0.931164010898273,0.981724952666505
ENSG00000100154,ENSG00000100154,2015.1953004522,-0.847958839010016,0.172317195217546,-4.92091829802294,8.61390865096141e-07,2.43391131564945e-05
ENSG00000100156,ENSG00000100156,3.29292008583516,0.611209246715578,1.13041811433157,0.540693075390951,0.588719152158832,NA
ENSG00000100162,ENSG00000100162,9.39399475032008,-0.928802384652581,0.719464635664923,-1.29096322266652,0.196716430604027,NA
ENSG00000100167,ENSG00000100167,18.2661895520989,-1.38496903870247,0.695863594683589,-1.99028811003141,0.0465592070287313,0.191196744653547
ENSG00000100170,ENSG00000100170,1.5941250371857,-0.972115575368036,1.62373765107421,-0.598690049913491,0.549379593616893,NA
ENSG00000100191,ENSG00000100191,0,NA,NA,NA,NA,NA
ENSG00000100196,ENSG00000100196,1430.77381369625,0.167543938800306,0.0787637771960839,2.12716993476839,0.0334059662169306,0.151963461388684
ENSG00000100197,ENSG00000100197,7.36551110603024,-0.904397487286967,1.27974844057499,-0.706699425146885,0.479753286880259,NA
ENSG00000100201,ENSG00000100201,12086.8805944579,0.0433389782648213,0.0897335564979872,0.482974039547774,0.629114169261705,0.854216791596604
ENSG00000100206,ENSG00000100206,45.9588318768676,1.62742748036625,0.478148824910738,3.40360029258686,0.00066503993569576,0.00747183221521682
ENSG00000100207,ENSG00000100207,107.773573396554,-0.245793400372703,0.178706041636609,-1.37540621526671,0.169005543172792,0.434417676739975
ENSG00000100209,ENSG00000100209,186.986713884244,-0.390397653803689,0.141328864598095,-2.76233489113414,0.00573895799872736,0.0421311288854706
ENSG00000100211,ENSG00000100211,476.156948198026,-0.158714348578219,0.141979546822541,-1.11786769383476,0.263623504590427,0.562414139600227
ENSG00000100216,ENSG00000100216,760.929072090516,-0.00360992018132713,0.160093676518061,-0.0225487993020128,0.982010185667101,0.994706482692313
ENSG00000100218,ENSG00000100218,0.794092575549667,-0.290473553883362,1.96182279266458,-0.148063094673722,0.882292974549028,NA
ENSG00000100219,ENSG00000100219,1152.47845625528,-0.0748352304159943,0.150712653103714,-0.496542452639963,0.619511743296418,0.848030404422242
ENSG00000100220,ENSG00000100220,1114.80963546742,-0.0686159301524528,0.100821916316048,-0.680565621638862,0.496146386193862,0.767702226855369
ENSG00000100221,ENSG00000100221,1227.55946965527,0.338681515785107,0.156607420626651,2.16261473709165,0.0305708238252071,0.143511462246455
ENSG00000100225,ENSG00000100225,1673.172081805,0.0167845118694962,0.106603411356791,0.15744816845795,0.874891653877109,0.9640711563741
ENSG00000100226,ENSG00000100226,948.886801068062,0.10332522106464,0.137059991737788,0.753868577945879,0.450928140122087,0.735260507616839
ENSG00000100227,ENSG00000100227,1667.23185702673,-0.0741484288704649,0.0941384502722006,-0.787652958552699,0.430899728540606,0.721297515314621
ENSG00000100228,ENSG00000100228,156.487030936333,-0.0681486911727448,0.231914719044718,-0.29385237579338,0.76887071080607,0.923220525225234
ENSG00000100234,ENSG00000100234,51836.6976651996,-0.645049358729293,0.205105184877249,-3.14496856388756,0.00166104677637898,0.0157919356109603
ENSG00000100239,ENSG00000100239,1208.3953090582,0.0935537015352824,0.0982503272726687,0.95219735274416,0.340996903327696,0.645953483539456
ENSG00000100241,ENSG00000100241,3115.44050827101,0.163572447556033,0.0733150055243628,2.23109098043616,0.0256751030884611,0.126331850641567
ENSG00000100242,ENSG00000100242,3905.31285956984,1.70211462072683,0.251983428251139,6.75486730433091,1.42966041090442e-11,1.16409714640577e-09
ENSG00000100243,ENSG00000100243,13569.7173250201,0.242136982170199,0.122074473822278,1.98351854067963,0.0473095381592743,0.19333592968759
ENSG00000100246,ENSG00000100246,253.107163299554,-0.110245624884317,0.152648490141695,-0.72221890162151,0.470159904088719,0.749139584158195
ENSG00000100249,ENSG00000100249,2.48343336555629,-1.16426199090051,1.11461470446246,-1.0445421061101,0.296234648918804,NA
ENSG00000100253,ENSG00000100253,1.25303121763352,0.686350609997958,1.55221137837729,0.442175994557829,0.658361855720841,NA
ENSG00000100258,ENSG00000100258,1464.03475106451,0.00787772000983152,0.110766472947105,0.0711200763212294,0.943302190034606,0.985126994074894
ENSG00000100263,ENSG00000100263,297.496230194985,-0.0765838267796497,0.15462039655744,-0.495302227162504,0.620386799042513,0.848520623862848
ENSG00000100266,ENSG00000100266,1011.08742097942,0.549394892492128,0.123312243763983,4.45531502568113,8.37700957404553e-06,0.000185482178360993
ENSG00000100271,ENSG00000100271,253.685917537411,-0.242076522735754,0.133536453796257,-1.81281227600294,0.0698607799167627,0.251495486531821
ENSG00000100276,ENSG00000100276,0.597018531607855,1.83897915460286,2.90772269573171,0.632446538764621,0.527095131758884,NA
ENSG00000100280,ENSG00000100280,1239.64139138207,-0.143097304586073,0.134054965924583,-1.06745247070203,0.285767565308867,0.588516423253031
ENSG00000100281,ENSG00000100281,639.103002773482,-0.0124114340414776,0.112243145590063,-0.110576320506973,0.911952325810224,0.976010032817175
ENSG00000100284,ENSG00000100284,986.647561191077,0.140567067254352,0.189873785461491,0.740318453717569,0.459106786208478,0.741592606348912
ENSG00000100285,ENSG00000100285,35.1123974510059,0.295426077830997,0.961292775214845,0.307321645858589,0.758598561368412,0.920091475319618
ENSG00000100288,ENSG00000100288,514.130335160135,-0.246401728087311,0.127232695395733,-1.93662271573297,0.0527914791319398,0.207993483728727
ENSG00000100290,ENSG00000100290,0.221256680762682,1.53940926805239,3.52295592936864,0.43696523570429,0.662136560102751,NA
ENSG00000100292,ENSG00000100292,2424.338623894,-1.31392801171447,0.269667492836332,-4.87240044357861,1.10250416725698e-06,3.01397574243808e-05
ENSG00000100294,ENSG00000100294,187.628038096231,0.269630931931885,0.161059570966355,1.67410685570627,0.0941096006512266,0.30520126378219
ENSG00000100296,ENSG00000100296,821.309243116261,0.276498170120112,0.421153795357884,0.656525414629476,0.511486120807145,0.778381963386677
ENSG00000100297,ENSG00000100297,230.297286837815,0.182404845572143,0.205530751306682,0.887482016255405,0.374819444211025,0.674906727211505
ENSG00000100298,ENSG00000100298,1.28468782727314,-0.666136749102197,1.52857620932895,-0.43578903363584,0.662989801102446,NA
ENSG00000100299,ENSG00000100299,932.497961700051,0.0435441165892333,0.151043461279989,0.288288656921835,0.773125789220189,0.925756744263384
ENSG00000100300,ENSG00000100300,1886.72462698176,0.210656715087576,0.161047370771189,1.30804193870927,0.190859084890445,0.466746462242176
ENSG00000100302,ENSG00000100302,35.9024357827501,-1.98953986349192,0.487333262213977,-4.08250373564355,4.45530956560268e-05,0.000785819089343529
ENSG00000100304,ENSG00000100304,569.566526679464,0.495665392063836,0.25508062855222,1.94317143907446,0.0519954477183311,0.206090305075667
ENSG00000100307,ENSG00000100307,811.414287530451,0.189667992316445,0.175400437127161,1.0813427573099,0.279544674480598,0.580694662161492
ENSG00000100311,ENSG00000100311,0.212147776838943,-1.22756575882831,3.52889787918433,-0.347860947200901,0.727944615328111,NA
ENSG00000100312,ENSG00000100312,0.12262360047132,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
ENSG00000100314,ENSG00000100314,3.81948704206692,-0.111143085508455,0.979066086783579,-0.113519492717373,0.909618710017544,NA
ENSG00000100316,ENSG00000100316,31523.4974624844,-0.0479077018529649,0.195583976782557,-0.244946966725332,0.806497494963043,0.938766968940499
ENSG00000100319,ENSG00000100319,249.201546129269,-0.143292260236019,0.138845726896113,-1.03202499233723,0.302060409729616,0.605119696475535
ENSG00000100320,ENSG00000100320,5407.33945229994,-0.413579682711015,0.100200377114546,-4.12752620919005,3.66686649327448e-05,0.000668287521548039
ENSG00000100321,ENSG00000100321,662.334214455396,-0.198784468238064,0.146273028823429,-1.35899604894367,0.174147840719848,0.442899924047372
ENSG00000100324,ENSG00000100324,608.300172678159,-0.132771108708262,0.141381541241528,-0.939097901623829,0.347680481535282,0.651426917530314
ENSG00000100325,ENSG00000100325,898.235139084977,-0.210557203281467,0.101800000115403,-2.06834187664807,0.03860788657583,0.167588547489523
ENSG00000100330,ENSG00000100330,1615.65803369286,-0.161873541258608,0.124003850605168,-1.30539124768002,0.191759657125277,0.467966485201793
ENSG00000100335,ENSG00000100335,1012.8107521085,0.153071942207966,0.109551665062463,1.3972580163039,0.162335996004528,0.424918537761594
ENSG00000100336,ENSG00000100336,169.343393681252,-0.121977561012764,0.339105600654608,-0.359703764188202,0.71906867679724,0.901365263209253
ENSG00000100341,ENSG00000100341,14.5864087046943,-0.656702322975796,1.08551167320414,-0.604970300353736,0.545198730644098,0.800435872757853
ENSG00000100342,ENSG00000100342,1001.99332992201,-0.171941693544359,0.29070268562159,-0.591469229727645,0.554206066268109,0.807761608471804
ENSG00000100344,ENSG00000100344,105.690853021991,0.226741229524188,0.546416645947324,0.414960325981808,0.678170946803535,0.882000771948436
ENSG00000100345,ENSG00000100345,41854.9933200813,0.284702312377964,0.181318507941262,1.57017789088687,0.116373731620729,0.347492146174278
ENSG00000100346,ENSG00000100346,1.46815721363453,-0.649204775544143,1.55990763723741,-0.416181548219024,0.677277160722059,NA
ENSG00000100347,ENSG00000100347,803.048069123365,0.0825205626034607,0.167725757202718,0.491996959678198,0.622721492838254,0.849864472759707
ENSG00000100348,ENSG00000100348,1142.59585787164,-0.0682839660884341,0.120884029955451,-0.56487168829165,0.572161041873738,0.819060172636368
ENSG00000100350,ENSG00000100350,576.044159132534,-0.586160939607667,0.208623188728281,-2.809663408851,0.00495933360154668,0.0378786102245332
ENSG00000100351,ENSG00000100351,0.13880171053401,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
ENSG00000100353,ENSG00000100353,3550.42708303502,0.00619209969293021,0.0971381436929872,0.0637452956945609,0.949173037314942,0.987580767390409
ENSG00000100354,ENSG00000100354,973.561884254864,-0.276448262051563,0.212638566552271,-1.30008524104496,0.1935717555142,0.46996541155219
ENSG00000100359,ENSG00000100359,709.273193675516,0.20814550878896,0.171474522042394,1.21385676606522,0.224802424871153,0.513441822451155
ENSG00000100360,ENSG00000100360,585.25432006167,-0.251154152166516,0.102502761318959,-2.45021840323888,0.0142769587035895,0.0841013378319189
ENSG00000100362,ENSG00000100362,0,NA,NA,NA,NA,NA
ENSG00000100364,ENSG00000100364,1951.09100547009,-0.392807485447675,0.219998932574591,-1.78549723333086,0.0741806997033563,0.261135904122747
ENSG00000100365,ENSG00000100365,0.186293186425353,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
ENSG00000100368,ENSG00000100368,0,NA,NA,NA,NA,NA
ENSG00000100372,ENSG00000100372,236.577675566339,0.112786232420403,0.150701032038904,0.748410484616238,0.454212600370303,0.737075099426055
ENSG00000100373,ENSG00000100373,0.179477007065567,1.41688193591441,3.52545356624144,0.401900609181751,0.687757174389936,NA
ENSG00000100376,ENSG00000100376,717.692280953315,-0.61516974335312,0.384307028551196,-1.6007246749357,0.109437913480474,0.33592160511994
ENSG00000100379,ENSG00000100379,294.594633112779,0.074859058138899,0.172313629477926,0.434434921751146,0.663972643177975,0.874271055549507
ENSG00000100380,ENSG00000100380,6325.85757052382,-0.303030589039958,0.0740302397535126,-4.09333523772061,4.25212255383674e-05,0.000756737909258019
ENSG00000100385,ENSG00000100385,6.42201665196898,0.477041682286529,0.842461496492637,0.566247459702983,0.571225571330915,NA
ENSG00000100387,ENSG00000100387,628.33674640821,0.227512988784984,0.213834264749722,1.06396881272173,0.287342827951419,0.589951842191583
ENSG00000100393,ENSG00000100393,2481.80918427128,0.184536335479242,0.0837128389017737,2.20439705426513,0.0274964326631291,0.132858622741665
ENSG00000100395,ENSG00000100395,475.913789287374,-0.462273316687329,0.146981624919987,-3.14510958045931,0.00166024630084817,0.0157919356109603
ENSG00000100399,ENSG00000100399,25.3802248990821,-0.974215419706936,0.42363000240851,-2.29968466390039,0.0214660915983402,0.111489697276016
ENSG00000100401,ENSG00000100401,2008.24980692089,0.389286309494709,0.14389392332476,2.70537004273706,0.00682283388332871,0.0478388051680617
ENSG00000100403,ENSG00000100403,4041.90560869566,0.0600910474266926,0.156652917256638,0.383593542201629,0.701279727107429,0.892931726517448
ENSG00000100410,ENSG00000100410,260.624633448858,0.0835055432081297,0.141236562187715,0.591245934584164,0.554355649228927,0.807800153510391
ENSG00000100412,ENSG00000100412,1729.59082746255,0.102250086101489,0.103921847718706,0.983913280470704,0.325158153312801,0.631106014599818
ENSG00000100413,ENSG00000100413,900.458240932132,-0.0942283022285512,0.158325721077461,-0.595154732833651,0.551740045635667,0.805407517219487
ENSG00000100416,ENSG00000100416,347.014475870235,0.214575606879558,0.15716434686339,1.36529442689741,0.172160529917362,0.440101776846618
ENSG00000100417,ENSG00000100417,790.269894785774,0.253273296184185,0.105013403021914,2.41181876689904,0.0158731695011366,0.0910602848843614
ENSG00000100418,ENSG00000100418,617.682634129159,0.362007801896619,0.122714516478387,2.94999982304765,0.00317774111473498,0.0268715182482754
ENSG00000100422,ENSG00000100422,1626.35370903122,0.107990185622814,0.164575511843477,0.656174083332156,0.511712122116587,0.778484789994447
ENSG00000100425,ENSG00000100425,710.906469655327,-0.0207684781824928,0.106091736513881,-0.195759621483579,0.844798315904658,0.95517942806268
ENSG00000100426,ENSG00000100426,293.465591975658,0.123956951827284,0.166930477201034,0.742566330041714,0.457744279655747,0.740023176279493
ENSG00000100427,ENSG00000100427,14.1480016877708,-0.719593377333696,0.773409288253698,-0.930417294261472,0.352155067682679,0.655005834866277
ENSG00000100429,ENSG00000100429,339.005560608311,0.150935703878312,0.19640628320114,0.768487145208785,0.442197824833388,0.72997800760229
ENSG00000100433,ENSG00000100433,2.87378536447652,-0.378896822755665,1.06951914180511,-0.354268388423765,0.723137755862644,NA
ENSG00000100439,ENSG00000100439,2061.22010449135,-0.268644493150054,0.101948793772662,-2.63509241462053,0.00841143783954843,0.0566686948754275
ENSG00000100441,ENSG00000100441,1740.67838665642,0.147978920464345,0.109374033937409,1.35296208009507,0.176067744914213,0.445538178233208
ENSG00000100442,ENSG00000100442,688.413863257427,0.110049452412812,0.154068866241707,0.714287416382771,0.475049471765731,0.752203951192004
ENSG00000100445,ENSG00000100445,456.149359255854,0.0376998783251488,0.16628013496674,0.226725088554262,0.820637517234268,0.945249595967006
ENSG00000100448,ENSG00000100448,0,NA,NA,NA,NA,NA
ENSG00000100450,ENSG00000100450,0,NA,NA,NA,NA,NA
ENSG00000100453,ENSG00000100453,0.186293186425353,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
ENSG00000100461,ENSG00000100461,979.413800894615,-0.238891544885679,0.100938271217873,-2.36670929671498,0.0179470234598326,0.0992900196874358
ENSG00000100462,ENSG00000100462,784.638321977002,0.0107150417875895,0.127195340068086,0.0842408360389135,0.932864951095133,0.981788294202996
ENSG00000100473,ENSG00000100473,5.3874129515863,0.709877980159635,0.853964203845518,0.83127369620759,0.405819030588335,NA
ENSG00000100478,ENSG00000100478,97.4408797131144,0.159730045425416,0.204736544999843,0.780173590530888,0.435288704956363,0.723967432084792
ENSG00000100479,ENSG00000100479,21.9377335185281,-0.431845503350679,0.388280982748202,-1.11219844014542,0.266052838449148,0.564905208450722
ENSG00000100483,ENSG00000100483,71.8784343233332,0.0168907054221609,0.278239567740369,0.0607056198344946,0.951593655957257,0.988572856839214
ENSG00000100485,ENSG00000100485,939.575766528231,0.544708356813567,0.157963640402998,3.44831478575641,0.000564096197459509,0.0065795992074178
ENSG00000100490,ENSG00000100490,233.447133806789,0.217265698468207,0.252772172728051,0.859531712384952,0.390047231703864,0.689054627802988
ENSG00000100503,ENSG00000100503,1608.91979805041,-0.0879874940521166,0.131775515857466,-0.66770745293297,0.504320351658327,0.773461440593961
ENSG00000100504,ENSG00000100504,1110.96414309632,0.100364024841443,0.11763449627997,0.853185315662648,0.393556545273451,0.693071381182142
